[LOG] System::create                           : Header version = 1.10.03. Current version = 1.10.03.
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Chump_04', format=2, channels=2, frequency=48000, lengthbytes=2880, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.092316.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_01', format=2, channels=2, frequency=48000, lengthbytes=13280, lengthpcm=79747, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.262369.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_02', format=2, channels=2, frequency=48000, lengthbytes=11008, lengthpcm=64252, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.208913.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_09', format=2, channels=2, frequency=48000, lengthbytes=4000, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.364174.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_07', format=2, channels=2, frequency=48000, lengthbytes=8096, lengthpcm=48000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.342873.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Chump_02', format=2, channels=2, frequency=48000, lengthbytes=3872, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.188934.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_05', format=2, channels=2, frequency=48000, lengthbytes=5728, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.455487.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_08', format=2, channels=2, frequency=48000, lengthbytes=10048, lengthpcm=72000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.252167.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Chump_01', format=2, channels=2, frequency=48000, lengthbytes=3328, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.170715.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_04', format=2, channels=2, frequency=48000, lengthbytes=5152, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.208954.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_01', format=2, channels=2, frequency=48000, lengthbytes=4832, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.313354.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_04', format=2, channels=2, frequency=48000, lengthbytes=11264, lengthpcm=72000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.273120.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Chump_03', format=2, channels=2, frequency=48000, lengthbytes=2816, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.079956.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_06', format=2, channels=2, frequency=48000, lengthbytes=6912, lengthpcm=48000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.331314.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_03', format=2, channels=2, frequency=48000, lengthbytes=11904, lengthpcm=72000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.258272.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_06', format=2, channels=2, frequency=48000, lengthbytes=4608, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.443024.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_07', format=2, channels=2, frequency=48000, lengthbytes=5440, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.258118.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_03', format=2, channels=2, frequency=48000, lengthbytes=4704, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.314728.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_02', format=2, channels=2, frequency=48000, lengthbytes=6496, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.220428.
[LOG] SoundI::release                          :  (000000006C3FD318)
[LOG] SoundI::release                          :     Fish_Bump_01 (000000006E96BB88)
[LOG] SoundI::release                          :  (000000006EA7C9B8)
[LOG] SoundI::release                          :     Fish_Bump_02 (000000006E96D3E8)
[LOG] SoundI::release                          :  (000000006C3FCA78)
[LOG] SoundI::release                          :     Fish_Bump_03 (000000006E96DA68)
[LOG] SoundI::release                          :  (000000006EA7DC68)
[LOG] SoundI::release                          :     Fish_Bump_04 (000000006E96EF88)
[LOG] SoundI::release                          :  (000000006EA7C848)
[LOG] SoundI::release                          :     Fish_Bump_05 (000000006E96E428)
[LOG] SoundI::release                          :  (000000006C3FCD58)
[LOG] SoundI::release                          :     Fish_Bump_06 (000000006E96BD28)
[LOG] SoundI::release                          :  (000000006C3FC908)
[LOG] SoundI::release                          :     Fish_Bump_07 (000000006E96B9E8)
[LOG] SoundI::release                          :  (000000006C3FC798)
[LOG] SoundI::release                          :     Fish_Bump_08 (000000006E96CBC8)
[LOG] SoundI::release                          :  (000000006C3FD038)
[LOG] SoundI::release                          :     Fish_Bump_09 (000000006E96BEC8)
[LOG] SoundI::release                          :  (000000006C3FBD88)
[LOG] SoundI::release                          :     Wolf_Bump_10 (000000006E96B848)
[LOG] SoundI::release                          :  (000000006EA7D818)
[LOG] SoundI::release                          :     Wolf_Bump_01 (000000006E96CF08)
[LOG] SoundI::release                          :  (000000006EA7E0B8)
[LOG] SoundI::release                          :     Wolf_Bump_02 (000000006E96F608)
[LOG] SoundI::release                          :  (000000006C3FCEC8)
[LOG] SoundI::release                          :     Wolf_Bump_04 (000000006E96C6E8)
[LOG] SoundI::release                          :  (000000006C3FCBE8)
